path	owner	prio	kind	lines	autorun	verdict	issue	fix	disposition	note
bugs/dan/1-toExternalString-QuotietRing	dan	1	note	16	n/a	todo				
bugs/dan/1-toExternalString-poly-bug	dan	1	note	19	n/a	todo				
bugs/dan/1-toField	dan	1	note	9	n/a	todo				
bugs/dan/1-toField-class	dan	1	note	1	n/a	todo				
bugs/dan/1-toString-net-toSymbol	dan	1	note	21	n/a	todo				
bugs/dan/1-top-components	dan	1	note	60	n/a	todo				
bugs/dan/1-trim-gb-reuse	dan	1	note	9	n/a	todo				
bugs/dan/1-two-letter-names	dan	1	note	31	n/a	todo				
bugs/dan/1-ultimate	dan	1	note	1	n/a	todo				
bugs/dan/1-undoing	dan	1	note	1	n/a	todo				
bugs/dan/1-unevaluated-example-output	dan	1	note	5	n/a	todo				
bugs/dan/1-universal-binaries	dan	1	note	7	n/a	todo				
bugs/dan/1-utime-is-obsolete	dan	1	note	18	n/a	todo				
bugs/dan/1-validate-html	dan	1	note	1	n/a	todo				
bugs/dan/1-value-dictionary-path	dan	1	note	2	n/a	todo				
bugs/dan/1-variable-names-in-degrees-rings	dan	1	note	9	n/a	todo				
bugs/dan/1-variables	dan	1	note	26	n/a	todo				
bugs/dan/1-version-number	dan	1	note	6	n/a	todo				
bugs/dan/1-viewHelp	dan	1	note	21	n/a	todo				
bugs/dan/1-viewHelp-dir	dan	1	note	8	n/a	todo				
bugs/dan/1-virtual-appliance	dan	1	note	12	n/a	todo				
bugs/dan/1-virtual-machines	dan	1	note	1	n/a	todo				
bugs/dan/1-weak-pointers	dan	1	note	28	n/a	todo				
bugs/dan/1-web-site	dan	1	note	7	n/a	todo				
bugs/dan/1-weighted-proj	dan	1	note	11	n/a	todo				
bugs/dan/1-weighted-proj.m2	dan	1	repro	203	pass	todo				
bugs/dan/1-wide-chars-in-filenames	dan	1	note	4	n/a	todo				
bugs/dan/2-CC-tostring	dan	2	note	10	n/a	todo				
bugs/dan/2-Holder	dan	2	note	34	n/a	todo				
bugs/dan/2-NTL	dan	2	note	1	n/a	todo				
bugs/dan/2-SYNOPSIS-doc	dan	2	note	1	n/a	todo				
bugs/dan/2-Smith-normal-form	dan	2	note	27	n/a	todo				
bugs/dan/2-ancestor-arg-order	dan	2	note	3	n/a	todo				
bugs/dan/2-cached-maps	dan	2	note	59	n/a	todo				
bugs/dan/2-check-packages-capture	dan	2	note	7	n/a	todo				
bugs/dan/2-colon-parsing	dan	2	note	13	n/a	todo				
bugs/dan/2-compiling-libgc	dan	2	note	10	n/a	todo				
bugs/dan/2-cygwin-port-report	dan	2	note	15	n/a	todo				
bugs/dan/2-doc-command-line-options	dan	2	note	1	n/a	todo				
bugs/dan/2-doc-misleading-error-message	dan	2	note	23	n/a	todo				
bugs/dan/2-doc-optional-args	dan	2	note	1	n/a	todo				
bugs/dan/2-document-document	dan	2	note	19	n/a	todo				
bugs/dan/2-document-local-indeterminates	dan	2	note	109	n/a	todo				
bugs/dan/2-documentation-links	dan	2	note	11	n/a	todo				
bugs/dan/2-export	dan	2	note	27	n/a	todo				
bugs/dan/2-gb-LLL-option	dan	2	note	24	n/a	todo				
bugs/dan/2-gpu-nvidia	dan	2	note	49	n/a	todo				
bugs/dan/2-height-balanced-trees	dan	2	note	1	n/a	todo				
bugs/dan/2-help-distraction	dan	2	note	5	n/a	todo				
bugs/dan/2-hom-maps	dan	2	note	28	n/a	todo				
bugs/dan/2-indexedvar-ring	dan	2	note	17	n/a	todo				
bugs/dan/2-info-dir	dan	2	note	2	n/a	todo				
bugs/dan/2-inheritance-search-order	dan	2	note	14	n/a	todo				
bugs/dan/2-installPackage	dan	2	note	12	n/a	todo				
bugs/dan/2-integralclosure-subrings	dan	2	note	830	n/a	todo				
bugs/dan/2-interrupting-system-calls	dan	2	note	27	n/a	todo				
bugs/dan/2-inverse-of-permutation	dan	2	note	3	n/a	todo				
bugs/dan/2-lazy-gb-for-quotient-rings	dan	2	note	9	n/a	todo				
bugs/dan/2-localDictionaries	dan	2	note	7	n/a	todo				
bugs/dan/2-master-doc-index	dan	2	note	4	n/a	todo				
bugs/dan/2-method-doc	dan	2	note	80	n/a	todo				
bugs/dan/2-methodOptions	dan	2	note	5	n/a	todo				
bugs/dan/2-mod-n-class	dan	2	note	3	n/a	todo				
bugs/dan/2-multiple-assignment-improvement	dan	2	note	6	n/a	todo				
bugs/dan/2-mysql-databases	dan	2	note	1	n/a	todo				
bugs/dan/2-net-COMMENT-formatting-bug	dan	2	note	18	n/a	todo				
bugs/dan/2-octopus-port	dan	2	note	42	n/a	todo				
bugs/dan/2-p-adic-numbers	dan	2	note	3	n/a	todo				
bugs/dan/2-pseudocode	dan	2	note	6	n/a	todo				
bugs/dan/2-res-ZZ	dan	2	note	138	n/a	todo				
bugs/dan/2-ringmap	dan	2	note	6	n/a	todo				
bugs/dan/2-same	dan	2	note	40	n/a	todo				
bugs/dan/2-signed-debian-packages	dan	2	note	2	n/a	todo				
bugs/dan/2-targettypes-vs-stdint	dan	2	note	1	n/a	todo				
bugs/dan/2-toExternalString.m2	dan	2	repro	43	fail	todo				
bugs/dan/2-toc-index-info-doc	dan	2	note	1	n/a	todo				
bugs/dan/2-uninstallPackage	dan	2	note	1	n/a	todo				
bugs/dan/2-various-library-and-code-licenses	dan	2	note	40	n/a	todo				
bugs/dan/2-website-trial	dan	2	note	8	n/a	todo				
bugs/dan/2-wraparound-indices-for-matrices	dan	2	note	37	n/a	todo				
bugs/dan/2-wrapping	dan	2	note	36	n/a	todo				
bugs/dan/3-ReesAlgebra-package	dan	3	note	26	n/a	todo				
bugs/dan/3-RingElement-as-list	dan	3	note	22	n/a	todo				
bugs/dan/3-cons-vs-make	dan	3	note	34	n/a	todo				
bugs/dan/3-errormess-doc.m2	dan	3	repro	22	fail	todo				
bugs/dan/3-inheritance-on-classes-of-output-parameters	dan	3	note	47	n/a	todo				
bugs/dan/3-left-arrow-tag	dan	3	note	12	n/a	todo				
bugs/dan/3-maps-prune-res-trim	dan	3	note	21	n/a	todo				
bugs/dan/3-nullary-methods	dan	3	note	4	n/a	todo				
bugs/dan/3-optargs-hierarchy.m2	dan	3	repro	14	fail	todo				
bugs/dan/3-rational-approximation	dan	3	note	57	n/a	todo				
bugs/dan/3-ring-indexing.m2	dan	3	repro	8	pass	todo				
bugs/dan/3-set==set	dan	3	note	48	n/a	todo				
bugs/dan/3-sockets-fail	dan	3	note	12	n/a	todo				
bugs/dan/4-check-package	dan	4	note	1	n/a	todo				
bugs/dan/4-documentation-documentation	dan	4	note	143	n/a	todo				
bugs/dan/4-pretty-plan	dan	4	note	27	n/a	todo				
bugs/dan/4-res-image.m2	dan	4	repro	107	fail	todo				
bugs/dan/4-stdio-line-numbers	dan	4	note	15	n/a	todo				
bugs/dan/4-wrapping	dan	4	note	32	n/a	todo				
bugs/dan/5-NTL-LLL	dan	5	note	1	n/a	todo				
bugs/dan/5-factoring-by-lifting	dan	5	note	14	n/a	todo				
bugs/dan/5-ringmaps-as-promote	dan	5	note	3	n/a	todo				
bugs/dan/5-string-variable-expansion-feature	dan	5	note	20	n/a	todo				
bugs/dan/6-prune-map	dan	6	note	67	n/a	todo				
bugs/dan/6-tex-M2-filter	dan	6	note	31	n/a	todo				
bugs/dan/7-parens-on-left-side-of-assignment	dan	7	note	19	n/a	todo				
bugs/dan/7-value-of-expressions.m2	dan	7	repro	11	fail	todo				
bugs/dan/8-leadComponent-vs-pivots	dan	8	note	76	n/a	todo				
bugs/dan/9-Seysen-vs-LLL	dan	9	note	12	n/a	todo				
bugs/dan/9-flatness-ZZ.m2	dan	9	repro	69	fail	todo				
bugs/dan/9-gb-transpose-mystery.m2	dan	9	repro	133	fail	todo				
bugs/dan/9-on-hold-ZZ-as-ZZpoly	dan	9	note	32	n/a	todo				
bugs/dan/IDEAS	dan		note	26	n/a	todo				
bugs/dan/M2mem-framepointer-checking-idea	dan		note	126	n/a	todo				
bugs/dan/Makefile	dan		note	2	n/a	todo				
bugs/dan/Option++Option.m2	dan		repro	21	pass	todo				
bugs/dan/allVars	dan		note	10	n/a	todo				
bugs/dan/doc-changes	dan		note	100	n/a	todo				
bugs/dan/fetching-doc-from-another-package	dan		note	7	n/a	todo				
bugs/dan/formatting-TABLEs	dan		note	15	n/a	todo				
bugs/dan/html-validation	dan		note	1	n/a	todo				
bugs/dan/inheritance-and-immutability	dan		note	4	n/a	todo				
bugs/dan/monoid-method-caching-and-use	dan		note	25	n/a	todo				
bugs/dan/outputs-in-doc	dan		note	11	n/a	todo				
bugs/dan/parsing-a-line	dan		note	21	n/a	todo				
bugs/dan/positions-in-source	dan		note	30	n/a	todo				
bugs/dan/self-replicating-program.m2	dan		repro	1	pass	todo				
bugs/dan/skipping-doc-reading	dan		note	9	n/a	todo				
bugs/dan/string-keys-in-rings	dan		note	5	n/a	todo				
bugs/dan/wrapping-subquotients	dan		note	10	n/a	todo				
bugs/gfurnish/TODO	gfurnish		note	130	n/a	todo				
bugs/mike/0-DegreeLimit-and-toField	mike	0	note	36	n/a	todo				
bugs/mike/0-GF-division.m2	mike	0	repro	33	fail	todo				
bugs/mike/0-SkewCommutative	mike	0	note	12	n/a	todo				
bugs/mike/0-adam-boocher.m2	mike	0	repro	77	pass-partial	todo				
bugs/mike/0-basis-with-no-variables	mike	0	note	9	n/a	todo				
bugs/mike/0-bugs-with-de.m2	mike	0	repro	32	fail	todo				
bugs/mike/0-bumped-error-message	mike	0	note	17	n/a	todo				
bugs/mike/0-codim-monomial-ideal.m2	mike	0	repro	12	fail	todo				
bugs/mike/0-crash-denham-bugs.m2	mike	0	repro	47	fail	todo				
bugs/mike/0-curves-g23.m2	mike	0	repro	36	fail	todo				
bugs/mike/0-david-madore-frac.m2	mike	0	repro	19	fail	todo				
bugs/mike/0-discriminant	mike	0	note	32	n/a	todo				
bugs/mike/0-doc-homogenize.m2	mike	0	repro	15	fail	todo				
bugs/mike/0-doc-quotient.m2	mike	0	repro	3	fail	todo				
bugs/mike/0-elimination-ordering	mike	0	note	50	n/a	todo				
bugs/mike/0-empty-monomial-ordering-blocks	mike	0	note	49	n/a	todo				
bugs/mike/0-fgeiss-memleak.m2	mike	0	repro	1370	pass-partial	todo				
bugs/mike/0-fmoore-pfaffians-res-crash.m2	mike	0	repro	40	fail	todo				
bugs/mike/0-fmoore-quotientBug-jan2013.m2	mike	0	repro	57	pass-partial	todo				
bugs/mike/0-frac-bug	mike	0	note	52	n/a	todo				
bugs/mike/0-frac-bug.m2	mike	0	repro	5	pass	todo				
bugs/mike/0-free-invalid-pointer-in-res	mike	0	note	26	n/a	todo				
bugs/mike/0-gauss-hermite.m2	mike	0	repro	144	fail	todo				
bugs/mike/0-gcd-doc.m2	mike	0	repro	121	fail	todo				
bugs/mike/0-high-memory-use	mike	0	note	15	n/a	todo				
bugs/mike/0-intclosure.m2	mike	0	repro	13	fail	todo				
bugs/mike/0-jrajchgot.m2	mike	0	repro	15	fail	todo				
bugs/mike/0-kleinberg.m2	mike	0	repro	115	timeout	todo				
bugs/mike/0-lift-realmatrix-ZZ	mike	0	note	4	n/a	todo				
bugs/mike/0-liftable-Matrix	mike	0	note	51	n/a	todo				
bugs/mike/0-memory-problem	mike	0	note	23	n/a	todo				
bugs/mike/0-new-delete	mike	0	note	4	n/a	todo				
bugs/mike/0-primdec.m2	mike	0	repro	54	fail	todo				
bugs/mike/0-primdec2.m2	mike	0	repro	15	pass	todo				
bugs/mike/0-quotient-rings.m2	mike	0	repro	95	pass-partial	todo				
bugs/mike/0-raw-gb-get-matrix	mike	0	note	113	n/a	todo				
bugs/mike/0-rawAlexanderDual	mike	0	note	17	n/a	todo				
bugs/mike/0-rawIdentity-seems-slow	mike	0	note	11	n/a	todo				
bugs/mike/0-rawMonomialIdeal	mike	0	note	10	n/a	todo				
bugs/mike/0-reduction.m2	mike	0	repro	30	pass-partial	todo				
bugs/mike/0-toricHilbertScheme-test-result-changed-mysteriously	mike	0	note	26	n/a	todo				
bugs/mike/0-weyl-homog.m2	mike	0	repro	9	pass	todo				
bugs/mike/00-IrrCharSeries.m2	mike	00	repro	390	fail	todo				
bugs/mike/00-bug-gbZZ13.m2	mike	00	repro	42	pass-partial	todo				
bugs/mike/00-bug-radical	mike	00	note	218	n/a	todo				
bugs/mike/00-charset-wrong.m2	mike	00	repro	26	fail	todo				
bugs/mike/00-debugging-assert-fail-mpir.m2	mike	00	repro	16	pass	todo				
bugs/mike/00-eisenbud-bug-extend.m2	mike	00	repro	291	fail	todo				
bugs/mike/00-factor-crash.m2	mike	00	repro	23	fail	todo				
bugs/mike/00-gcc48-mountainlion.m2	mike	00	repro	128	fail	todo				
bugs/mike/00-isPrime-char2.m2	mike	00	repro	36	pass-partial	todo				
bugs/mike/00-kahle-isPrime.m2	mike	00	repro	23	pass-partial	todo				
bugs/mike/00-rawCharSeries.m2	mike	00	repro	455	timeout	todo				
bugs/mike/00-res-crash.m2	mike	00	repro	87	timeout	todo				
bugs/mike/1-2schreyer-memleak.m2	mike	1	repro	190	pass-partial	todo				
bugs/mike/1-8byte-to-4byte-conversion-warnings	mike	1	note	264	n/a	todo				
bugs/mike/1-GF.m2	mike	1	repro	48	fail	todo				
bugs/mike/1-RR-det.m2	mike	1	repro	71	fail	todo				
bugs/mike/1-Schubert-speed-ups	mike	1	note	13	n/a	todo				
bugs/mike/1-SchurRing-loop	mike	1	note	31	n/a	todo				
bugs/mike/1-ZZ-64ubuntu.m2	mike	1	repro	7	pass	todo				
bugs/mike/1-add-rawEntries-maybe	mike	1	note	24	n/a	todo				
bugs/mike/1-autoreduction	mike	1	note	25	n/a	todo				
bugs/mike/1-baccala-towers.m2	mike	1	repro	257	fail	todo				
bugs/mike/1-basis-fields.m2	mike	1	repro	22	fail	todo				
bugs/mike/1-big-coeffs-in-fractions	mike	1	note	131	n/a	todo				
bugs/mike/1-blundell-frac-fields.m2	mike	1	repro	19	pass	todo				
bugs/mike/1-book-notes.m2	mike	1	repro	211	fail	todo				
bugs/mike/1-bothmer-crash.m2	mike	1	repro	50	fail	todo				
bugs/mike/1-brandy-solve-ex.m2	mike	1	repro	44	fail	todo				
bugs/mike/1-cast	mike	1	note	11	n/a	todo				
bugs/mike/1-crash-entradaM27.m2	mike	1	repro	2208	pass-partial	todo				
bugs/mike/1-det-RR.m2	mike	1	repro	14	fail	todo				
bugs/mike/1-division--ZZ.m2	mike	1	repro	13	pass	todo				
bugs/mike/1-ed-carter-extdecomp.m2	mike	1	repro	241	fail	todo				
bugs/mike/1-ext-slow.m2	mike	1	repro	291	pass-partial	todo				
bugs/mike/1-gb-local-bugs.m2	mike	1	repro	142	fail	todo				
bugs/mike/1-gb-matrix-lift-feature-wanted	mike	1	note	8	n/a	todo				
bugs/mike/1-gc-leak.c	mike	1	note	46	n/a	todo				
bugs/mike/1-hal-negative-hf.m2	mike	1	repro	89	pass-partial	todo				
bugs/mike/1-hermiteLLL-leadTerm	mike	1	note	153	n/a	todo				
bugs/mike/1-integralClosureIdeal.m2	mike	1	repro	151	pass-partial	todo				
bugs/mike/1-interrupts	mike	1	note	23	n/a	todo				
bugs/mike/1-inverses	mike	1	note	31	n/a	todo				
bugs/mike/1-joswig	mike	1	note	178	n/a	todo				
bugs/mike/1-local-bug.m2	mike	1	repro	168	timeout	todo				
bugs/mike/1-localrings.m2	mike	1	repro	95	pass-partial	todo				
bugs/mike/1-mingens-subquotient.m2	mike	1	repro	86	pass-partial	todo				
bugs/mike/1-moty-frac.m2	mike	1	repro	42	fail	todo				
bugs/mike/1-mult-trun	mike	1	note	19	n/a	todo				
bugs/mike/1-non-unit-problem-in-zero-ring	mike	1	note	8	n/a	todo				
bugs/mike/1-overflow	mike	1	note	144	n/a	todo				
bugs/mike/1-overflow-ntuple	mike	1	note	20	n/a	todo				
bugs/mike/1-petrovic-M2busError.m2	mike	1	repro	118	timeout	todo				
bugs/mike/1-prune-ring	mike	1	note	45	n/a	todo				
bugs/mike/1-pushForward1	mike	1	note	17	n/a	todo				
bugs/mike/1-pushforward-functor.m2	mike	1	repro	39	fail	todo				
bugs/mike/1-radical-b.m2	mike	1	repro	99	pass-partial	todo				
bugs/mike/1-radical.m2	mike	1	repro	110	pass	todo				
bugs/mike/1-random-crash	mike	1	note	4	n/a	todo				
bugs/mike/1-res-change-basis	mike	1	note	118	n/a	todo				
bugs/mike/1-res-memleak.m2	mike	1	repro	34	timeout	todo				
bugs/mike/1-res-over-local-ring.m2	mike	1	repro	20	fail	todo				
bugs/mike/1-res-slow-andreic.m2	mike	1	repro	84	timeout	todo				
bugs/mike/1-res-speed-Horrocks-Mumford-2.m2	mike	1	repro	98	fail	todo				
bugs/mike/1-ringmap	mike	1	note	46	n/a	todo				
bugs/mike/1-sam-crash-SchurFunctors.m2	mike	1	repro	455	fail	todo				
bugs/mike/1-schenck-os.m2	mike	1	repro	116	pass-partial	todo				
bugs/mike/1-schreyer-memleak.m2	mike	1	repro	66	pass-partial	todo				
bugs/mike/1-slow-division	mike	1	note	62	n/a	todo				
bugs/mike/1-slow-syz.m2	mike	1	repro	34	fail	todo				
bugs/mike/1-space-measurement	mike	1	note	3	n/a	todo				
bugs/mike/1-support-for-matrices	mike	1	note	7	n/a	todo				
bugs/mike/1-test-files.m2	mike	1	repro	37	fail	todo				
bugs/mike/1-uli-codim-ZZ.m2	mike	1	repro	62	fail	todo				
bugs/mike/1-warnings	mike	1	note	25	n/a	todo				
bugs/mike/1-weibel.m2	mike	1	repro	73	fail	todo				
bugs/mike/1-yang-2nd.m2	mike	1	repro	55	fail	todo				
bugs/mike/1-yang-2nd.txt	mike	1	note	62	n/a	todo				
bugs/mike/1-yang-gb-examples-email.eml	mike	1	note	626	n/a	todo				
bugs/mike/1-yang-gb-examples.m2	mike	1	repro	162	fail	todo				
bugs/mike/1-yang-gb-examples.txt	mike	1	note	52	n/a	todo				
bugs/mike/1-yang-slow-subring.m2	mike	1	repro	183	pass-partial	todo				
bugs/mike/1-yang.sing	mike	1	note	116	n/a	todo				
bugs/mike/2-090422-Herzog.m2	mike	2	repro	28	fail	todo				
bugs/mike/2-doc-changes	mike	2	note	32	n/a	todo				
bugs/mike/2-doc-stopping-conditions	mike	2	note	1	n/a	todo				
bugs/mike/2-intersect-degreelimit.m2	mike	2	repro	34	pass-partial	todo				
bugs/mike/2-lift-realmatrix-ZZ	mike	2	note	4	n/a	todo				
bugs/mike/2-minpres-tests.m2	mike	2	repro	416	pass-partial	todo				
bugs/mike/2-monomial-overflow.m2	mike	2	repro	24	fail	todo				
bugs/mike/2-slow-mult	mike	2	note	71	n/a	todo				
bugs/mike/3-andersbuch-subring.m2	mike	3	repro	131	pass-partial	todo				
bugs/mike/3-big-syz-aknaton	mike	3	note	474	n/a	todo				
bugs/mike/3-primary-decomposition.m2	mike	3	repro	38	timeout	todo				
bugs/mike/3-res-degreelimit.m2	mike	3	repro	69	pass	todo				
bugs/mike/5-ataylor.m2	mike	5	repro	225	pass-partial	todo				
bugs/mike/5-bermejo.txt	mike	5	note	1781	n/a	todo				
bugs/mike/5-localgb-slow-tmp.m2	mike	5	repro	44	fail	todo				
bugs/mike/5-localgb-slow.m2	mike	5	repro	60	fail	todo				
bugs/mike/5-monomials.m2	mike	5	repro	7	pass	todo				
bugs/mike/5-mutablemat.m2	mike	5	repro	41	fail	todo				
bugs/mike/5-rawFFLU.m2	mike	5	repro	14	pass	todo				
bugs/mike/5-res-bench.m2	mike	5	repro	194	timeout	todo				
bugs/mike/5-res-options.m2	mike	5	repro	103	fail	todo				
bugs/mike/5-topCoefficients-crash.m2	mike	5	repro	3	fail	todo				
bugs/mike/6-res-bigdegree.m2	mike	6	repro	8	timeout	todo				
bugs/mike/7-test-lapack.m2	mike	7	repro	395	fail	todo				
bugs/mike/9-optimization-ideas	mike	9	note	76	n/a	todo				
bugs/mike/Makefile	mike		note	4	n/a	todo				
bugs/mike/PROJECTS	mike		note	69	n/a	todo				
bugs/mike/ReesAlgebra2.m2	mike		repro	1442	fail	todo				
bugs/mike/bench-1-rees.m2	mike		repro	17	fail	todo				
bugs/mike/bench-assoc34.m2	mike		repro	146	fail	todo				
bugs/mike/bench-assoc34.sing	mike		note	6	n/a	todo				
bugs/mike/bench-implicit.m2	mike		repro	14	timeout	todo				
bugs/mike/debugging-singular-code	mike		note	110	n/a	todo				
bugs/mike/decompose5.m2	mike		repro	46	pass	todo				
bugs/mike/decompose6.m2	mike		repro	29	pass	todo				
bugs/mike/det-bug-from-ggsmith.m2	mike		repro	14	pass	todo				
bugs/mike/devel-0-bernd-comaximalminors.m2	mike		repro	41	pass-partial	todo				
bugs/mike/devel-1-f4.m2	mike		repro	190	fail	todo				
bugs/mike/devel-1-fracgb.m2	mike		repro	225	fail	todo				
bugs/mike/devel-2-toricgb.m2	mike		repro	32	fail	todo				
bugs/mike/devel-f4-eg1.m2	mike		repro	53	pass	todo				
bugs/mike/devel-gb-walk.m2	mike		repro	305	pass-partial	todo				
bugs/mike/example-freitag.m2	mike		repro	36	fail	todo				
bugs/mike/gb-test-examples-2.m2	mike		repro	40	fail	todo				
bugs/mike/gb-test-examples.m2	mike		repro	178	pass	todo				
bugs/mike/gbB-refactor-gb/GameOfLife.m2	mike		repro	158	pass-partial	todo				
bugs/mike/gbB-refactor-gb/GameOfLifeSimple.m2	mike		repro	192	pass-partial	todo				
bugs/mike/gbB-refactor-gb/gb-elim-examples.m2	mike		repro	104	pass	todo				
bugs/mike/gbB-refactor-gb/gb-one-minute.m2	mike		repro	380	fail	todo				
bugs/mike/gbB-refactor-gb/gb-random-18.m2	mike		repro	214	fail	todo				
bugs/mike/gbB-refactor-gb/gb-simple-tests.m2	mike		repro	245	pass-partial	todo				
bugs/mike/gbB-refactor-gb/master-f4	mike		note	132	n/a	todo				
bugs/mike/gbB-refactor-gb/run-gb-elim-examples.m2	mike		repro	52	pass-partial	todo				
bugs/mike/gbB-refactor-gb/run-gb-one-minute.m2	mike		repro	47	fail	todo				
bugs/mike/git-468-memory-leak.m2	mike		repro	143	pass-partial	todo				
bugs/mike/git-issue-1742.m2	mike		repro	53	fail	todo				
bugs/mike/git-issue-190.m2	mike		repro	192	fail	todo				
bugs/mike/git-issue-568-569.m2	mike		repro	29	fail	duplicate	#568 #569		drop	both issues are still open
bugs/mike/git-issue-xxx-slow-res.m2	mike		repro	34	fail	todo				
bugs/mike/git-issue146.m2	mike		repro	115	pass-partial	todo				
bugs/mike/git-issue203-quotient-over-integers.m2	mike		repro	27	fail	fixed	#203	172cdeff22	drop	the quotient assert passes; autorun=fail comes from later API drift
bugs/mike/git-issue242-243-244.m2	mike		repro	142	fail	todo				
bugs/mike/git-issue291.m2	mike		repro	19	fail	duplicate	#291		drop	#291 is still open
bugs/mike/git-issue316.m2	mike		repro	153	pass-partial	todo				
bugs/mike/git-issue359.m2	mike		repro	9	pass	fixed	#359			rank assert passes; worth promoting to tests/normal
bugs/mike/git-issue370.m2	mike		repro	37	fail	fixed	#370	0ae5b6eb19	drop	substitute no longer crashes, and lift(v_1,RR_53) now works
bugs/mike/git-issue473.m2	mike		repro	4	fail	fixed	#473	0ae5b6eb19	drop	sub(C,QQ) raises a clean error instead of a SIGSEGV
bugs/mike/git-issue475-openblas.m2	mike		repro	88	fail	todo				
bugs/mike/git-issue56.m2	mike		repro	13	fail	fixed	#56	ff7473fb87	drop	'unknown engine error' is now a specific not-implemented message
bugs/mike/git-issue604.m2	mike		repro	4	pass	duplicate	#604		drop	#604 is still open
bugs/mike/gor-tests.m2	mike		repro	1910	pass-partial	todo				
bugs/mike/goren.m2	mike		repro	60	pass-partial	todo				
bugs/mike/intersect.m2-hold	mike		note	32	n/a	todo				
bugs/mike/localgb.m2-hold	mike		note	43	n/a	todo				
bugs/mike/localgb.sing	mike		note	27	n/a	todo				
bugs/mike/mike-notes	mike		note	53	n/a	todo				
bugs/mike/monorder.sing	mike		note	62	n/a	todo				
bugs/mike/new-mathic.m2	mike		repro	25	fail	todo				
bugs/mike/oneStep3.m2	mike		repro	39	fail	todo				
bugs/mike/playing-Graphics.m2	mike		repro	59	fail	todo				
bugs/mike/roots.m2	mike		repro	81	fail	todo				
bugs/mike/run-gb-test-examples.m2	mike		repro	48	fail	todo				
bugs/mike/svn-notes	mike		note	56	n/a	todo				
bugs/mike/test-dmat.m2	mike		repro	51	fail	todo				
bugs/mike/test-flint.m2	mike		repro	256	fail	todo				
bugs/mike/test-gbZZ.m2	mike		repro	21	fail	todo				
bugs/mike/test-memleaks-mutablemat.m2	mike		repro	14	pass	todo				
bugs/mike/test-monordering.m2	mike		repro	29	fail	todo				
bugs/mike/test-pivots.m2	mike		repro	46	fail	todo				
bugs/mike/wish-betti-numbers.m2	mike		repro	200	fail	todo				
bugs/mike/wish-ragnar.m2	mike		repro	35	pass-partial	todo				
